NOMBRE DEL INVESTIGADOR,NOMBRE_INVENTOR,Ratio
"GARCIA RODRIGUEZ,FRANCISCO EFRAIN","PAZ RODRIGUEZ,FRANCISCO",90.47619047619048
"DAVILA,LUIS","DEL CASTILLO DAVILA,LUIS FELIPE",100.0
"ORTIZ,PATRICIO","RIVERA ORTIZ,PATRICIO",100.0
"ORTIZ,PATRICIO","RUBIO ORTIZ,PATRICIO",100.0
"MARTINEZ MARTINEZ,JESUS MANUEL","MARTINEZ MARTINEZ,JESUS",100.0
"GALINDO SEVILLA,NORMA DEL CARMEN","GALINDO SEVILLA,NORMA DEL CARMEN",100.0
"HERNANDEZ LUIS,FRANCISCO","HERNANDEZ LUIS,FRANCISCO",100.0
"ARROYO CORDOVA,ISMAEL JAVIER","ARROYO CORDOBA,ISMAEL JAVIER",96.42857142857143
"PENA CABRERA,EDUARDO","PENA CABRERA,EDUARDO",100.0
"ARMENDARIZ,RAMON ALBERTO AGUILAR","AGUILAR ARMENDARIZ,RAMON ALBERTO",100.0
"ESCOBAR,MIGUEL F","MURILLO ESCOBAR,MIGUEL ANGEL",93.33333333333333
"DE LEON RODRIGUEZ,LUIS M","DE LEON RODRIGUEZ,LUIS MANUEL",95.65217391304348
"GARNICA GARZA,HECTOR MAURICIO","GARNICA GARZA,HECTOR MAURICIO",100.0
"ALDAYA GARDE,IVAN ARTIZ","ALDAYA GARDE,IVAN ARITZ",95.65217391304348
"ACOSTA SALMON,HECTOR","ACOSTA SALMON,HECTOR",100.0
"RUIZ,MARCO","DONU RUIZ,MARCO ANTONIO",100.0
"VEGA MERINO,PEDRO MARTIN","VEGA MERINO,PEDRO MARTIN",100.0
"SANCHEZ,JOSE ALBERTO","DELGADILLO SANCHEZ,JOSE ALBERTO",100.0
"SANCHEZ,JOSE ALBERTO","ESCOBAR SANCHEZ,JOSE ALBERTO",100.0
"SALINAS,JOSE","CALDERON SALINAS,JOSE VICTOR",100.0
"SALINAS,JOSE","GUTIERREZ SALINAS,JOSE",100.0
"SALINAS,JOSE","LOPEZ SALINAS,JOSE LUIS",100.0
"MENDOZA DE LA CRUZ,JOSELUIS","MENDOZA DE LA CRUZ,JOSE LUIS",98.18181818181819
"BUENROSTRO GONZALEZ,EDUARDO","BUENROSTRO GONZALEZ,EDUARDO",100.0
"CERVANTES,JUAN","ANGELES CERVANTES,JUAN MAURICIO",100.0
"CERVANTES,JUAN","AVIA CERVANTES,JUAN GABRIEL",100.0
"CERVANTES,JUAN","AVINA CERVANTES,JUAN GABRIEL",100.0
"CERVANTES,JUAN","DELGADO CERVANTES,JUAN MANUEL",100.0
"CERVANTES,JUAN","FORTUNA CERVANTES,JUAN MANUEL",100.0
"PERAZA,LUIS","ALCARAZ PERAZA,LUIS DAVID",100.0
"LOPEZ CERVANTES,JAMIE","LOPEZ CERVANTES,JAIME",95.23809523809524
"SANCHEZ MACHADO,DALIA ISABEL","SANCHEZ MACHADO,DALIA ISABEL",100.0
"LOPEZ ZAVALA,MIGUEL ANGEL","LOPEZ ZAVALA,MIGUEL ANGEL",100.0
"ROSADO,JORGE L","PACHECO ROSADO,JORGE",92.3076923076923
"AMADOR,RICARDO","NAVARRO AMADOR,RICARDO",100.0
"RAMIREZ,PEDRO","BE RAMIREZ,PEDRO ANTONIO",100.0
"RAMIREZ,PEDRO","GARCIA RAMIREZ,PEDRO JAVIER",100.0
"RAMIREZ,PEDRO","GONZALEZ RAMIREZ,PEDRO ISIDORO",100.0
"RAMIREZ,PEDRO","MORALES Y RAMIREZ,PEDRO ROSENDO",100.0
"RAMIREZ,PEDRO","MOSCOSO RAMIREZ,PEDRO ANTONIO",100.0
"CENDEJAS SANTANA,GABRIEL","CENDEJAS SANTANA,GABRIEL",100.0
"CASTILLO RODRIGUEZ,FRANCISCO BERNARDINO","PAZ RODRIGUEZ,FRANCISCO",90.47619047619048
"SOSA,JOSE M","MONTES SOSA,JOSE GABRIEL",90.0
"SOSA,JOSE M","MONTIEL SOSA,JOSE FRANCISCO",90.0
"SOSA,JOSE M","PACHECO SOSA,JOSE GUADALUPE",90.0
"BARAJAS RAMIREZ,JUAN GONZALO","BARAJAS RAMIREZ,JUAN GONZALO",100.0
"HERRERA RAMIREZ,CIRO ALFONSO","HERRERA RAMIREZ,CARLOS ALONSO",91.2280701754386
"PANDO,ROGELIO HERNANDEZ","HERNANDEZ PANDO,ROGELIO ENRIQUE",100.0
"CASILLAS,FERNANDO LOPEZ","LOPEZ CASILLAS,FERNANDO",100.0
"GONZALEZ GONZALEZ,GABRIELA ALEJANDRA","GONZALEZ GONZALEZ,MARIA ALEJANDRA",92.7536231884058
"FARIAS MANCILLA,JOSE RURIK","FARIAS MANCILLA,JOSE RURIK",100.0
"ORNELAS GUTIERREZ,CARLOS ELIAS","ORNELAS GUTIERREZ,CARLOS ELIAS",100.0
"GUERRERO SANCHEZ,WUIYEVALDO FERMIN","GUERRERO SANCHEZ,WUIYEVALDO FERMIN",100.0
"PLIEGO CARRILLO,ADRIANA CRISTINA","PLIEGO CARRILLO,ADRIANA CRISTINA",100.0
"ROMERO,MARIBEL REYES","REYES ROMERO,MARIBEL",100.0
"VEGA Y SAENZ DE MIERA,MARIA DEL ROSARIO GUADALUPE","VEGA Y SAENZ DE MIERA,MARIA DEL ROSARIO GUADALUPE",100.0
"ORRANTIA BORUNDA,ERASMO","ORRANTIA BORUNDA,ERASMO",100.0
"RIVAS CACERES,RAYMUNDO RENE","RIVAS CACERES,RAYMUNDO RENE",100.0
"HERNANDEZ BELTRAN,NORMA ALICIA","HERNANDEZ BELTRAN,NORMA ALICIA",100.0
"CORDOVA,JOSE A","RAMIREZ CORDOVA,JOSE JESUS",92.3076923076923
"CORDOVA,JOSE A","SERRATO CORDOVA,JOSE EDUARDO",92.3076923076923
"CHAVEZ REYES,ARTURO","CHAVEZ REYES,ARTURO",100.0
"RUIZ,PERLA","MADRIGAL RUIZ,PERLA MONSERRAT",100.0
"RODRIGUEZ,VICTOR M","ARROYO RODRIGUEZ,VICTOR",94.11764705882354
"RODRIGUEZ,VICTOR M","CARREON RODRIGUEZ,VICTOR GERARDO",94.11764705882354
"RODRIGUEZ,VICTOR M","DE LA LUZ RODRIGUEZ,VICTOR HUGO",94.11764705882354
"RODRIGUEZ,VICTOR M","GARCIA RODRIGUEZ,VICTOR HUGO",94.11764705882354
"RODRIGUEZ,VICTOR M","GOMEZ RODRIGUEZ,VICTOR MANUEL",94.11764705882354
"VAZQUEZ,IRAN","TAPIA VAZQUEZ,IRAN",100.0
"RAMIREZ,IVONNE","MIJARES RAMIREZ,IVONNE",100.0
"LARA,RAFAEL","SANCHEZ LARA,RAFAEL",100.0
"SOSA BLANCO,CESAR ALBERTO","SOSA BLANCO,CESAR ALBERTO",100.0
"LOPEZ GUERRERO,MIGUEL ANGEL","LOPEZ GUERRERO,MIGUEL",100.0
"WILLIAMS,JOHN","WILLIAMS,JOHN NEWHALL",100.0
"VAZQUEZ,ALEJANDRO","PENALOZA VAZQUEZ,ALEJANDRO",100.0
"REYES TABOADA,JOSE L","REYES TABOADA,JOSE LUIS",94.73684210526315
"VAZQUEZ PEREZ,LUIS ALBERTO","PAZ PEREZ,LUIS ALBERTO",90.0
"CHICUREL UZIEL,RICARDO","CHICUREL UZIEL,RICARDO",100.0
"ESPARZA,MIGUEL","ORTIZ ESPARZA,MIGUEL ANGEL",100.0
"QUEZADA RIVERA,JESUS JOSAFATH","QUEZADA RIVERA,JESUS JOSAFATH",100.0
"BORBOLLA ESCOBOZA,JOSE RAFAEL","BORBOLLA ESCOBOZA,JOSE RAFAEL",100.0
"VALENZUELA,RICARDO","GONZALEZ VALENZUELA,RICARDO ALONSO",100.0
"RAMIREZ,ERIKA","CORIA RAMIREZ,ERIKA",100.0
"RAMIREZ,ERIKA","GONZALEZ DE SALCEDA RAMIREZ,ERIKA",100.0
"RAMIREZ,ERIKA","PINEDA RAMIREZ,ERIKA",100.0
"REYES,LUIS","ARIAS REYES,LUIS MANUEL",100.0
"REYES,LUIS","HOYOS REYES,LUIS FERNANDO",100.0
"REYES,LUIS","LOPEZ REYES,LUIS JAVIER",100.0
"REYES,LUIS","LUNA REYES,LUIS FELIPE",100.0
"REYES,LUIS","RODRIGUEZ REYES,LUIS RAUL",100.0
"HERRERA,ALBERTO","MARTINEZ HERRERA,ALBERTO FRANCISCO",100.0
"HERRERA,ALBERTO","MENDOZA HERRERA,ALBERTO",100.0
"GONZALEZ,ANDRES","LIRA GONZALEZ,ANDRES",100.0
"GONZALEZ,ANDRES","REYES GONZALEZ,ANDRES ENRIQUE",100.0
"GOMEZ,DANIEL H","BORREGO GOMEZ,DANIEL DESIDERIO",92.3076923076923
"GOMEZ,DANIEL H","GUZMAN GOMEZ,DANIEL",92.3076923076923
"GOMEZ,DANIEL H","MARQUEZ GOMEZ,DANIEL",92.3076923076923
"GOMEZ,DANIEL H","MARTINEZ GOMEZ,DANIEL",92.3076923076923
"GOMEZ,DANIEL H","OSORIO GOMEZ,DANIEL",92.3076923076923
"VILLANUEVA,JESUS","AKE VILLANUEVA,JESUS RICARDO",100.0
"VILLANUEVA,JESUS","TERAN VILLANUEVA,JESUS DAVID",100.0
"VILLALOBOS,LUIS","CISNEROS VILLALOBOS,LUIS",100.0
"MENDOZA DE LA CRUZ,JOSE LUIS","MENDOZA DE LA CRUZ,JOSE LUIS",100.0
"RAMIREZ SALGADO,JOEL","RAMIREZ SALGADO,JOEL",100.0
"SUAREZ DOMINGUEZ,EDGARDO JONATHAN","SUAREZ DOMINGUEZ,EDGARDO JONATHAN",100.0
"HERNANDEZ AVALOS,PEDRO AARON","HERNANDEZ AVALOS,PEDRO AARON",100.0
"CUMPLIDO PARRA,RENE","CUMPLIDO PARRA,RENE ARMANDO",100.0
"FEREGRINO URIBE,CLAUDIA","FEREGRINO URIBE,CLAUDIA",100.0
"MICHEL,BRENDA ASTRID PAZ","PAZ MICHEL,BRENDA ASTRID",100.0
"GOMEZ GOMEZ,ISABEL","GOMEZ GOMEZ,ISABEL",100.0
"VILCHIS,JOSE","CHANONA VILCHIS,JOSE GREGORIO",100.0
"VILCHIS,JOSE","MARTINEZ VILCHIS,JOSE",100.0
"GALICIA,JOSE J","PALACIOS GALICIA,JOSE LUIS",92.3076923076923
"GALICIA,JOSE J","RODRIGUEZ GALICIA,JOSE LUIS",92.3076923076923
"GALICIA,JOSE J","VALDES GALICIA,JOSE FRANCISCO",92.3076923076923
"PEREZ,MIGUEL A","ARZATE PEREZ,MIGUEL",92.3076923076923
"PEREZ,MIGUEL A","CANSECO PEREZ,MIGUEL ANGEL",92.3076923076923
"PEREZ,MIGUEL A","CRUZ PEREZ,MIGUEL ANGEL",92.3076923076923
"PEREZ,MIGUEL A","GUEVARA PEREZ,MIGUEL ANGEL",92.3076923076923
"PEREZ,MIGUEL A","HERNANDEZ PEREZ,MIGUEL ANGEL",92.3076923076923
"MELGAR FERNANDEZ,ROBERTO CARLOS","MELGAR FERNANDEZ,ROBERTO CARLOS",100.0
"GRANADOS COVARRUBIAS,EVIN HAZAEL","GRANADOS COVARRUBIAS,EVIN HAZAEL",100.0
"PALACIOS GONZALEZ,EDUARDO","PALACIOS GONZALEZ,EDUARDO",100.0
"RODRIGUEZ,RICARDO","COLIN RODRIGUEZ,RICARDO",100.0
"RODRIGUEZ,RICARDO","LOPEZ RODRIGUEZ,RICARDO",100.0
"RODRIGUEZ,RICARDO","MACIAS RODRIGUEZ,RICARDO ULISES",100.0
"RODRIGUEZ,RICARDO","MORALES RODRIGUEZ,RICARDO",100.0
"RODRIGUEZ,RICARDO","OLIVA RODRIGUEZ,RICARDO",100.0
"CASTRO,VICTOR","ALVARADO CASTRO,VICTOR MANUEL",100.0
"CASTRO,VICTOR","ESPINDOLA CASTRO,VICTOR HUGO",100.0
"CASTRO,VICTOR","MENDOZA CASTRO,VICTOR MANUEL",100.0
"IBANEZ,JORGE JOAQUIN CANTO","CANTO IBANEZ,JORGE JOAQUIN",100.0
"GOMEZ,LORENZO MARTINEZ","MARTINEZ GOMEZ,LORENZO",100.0
"DE LA ESCALERA,LORENZO MARTINEZ MARTINEZ","MARTINEZ MARTINEZ DE LA ESCALERA,LORENZO",100.0
"DE LA ESCALERA,LORENZO MARTINEZ MARTINEZ","MARTINEZ DE LA ESCALERA LORENZO,ANA",90.9090909090909
"GONZALEZ,JUAN CARLOS","FIERRO GONZALEZ,JUAN CARLOS",100.0
"GONZALEZ,JUAN CARLOS","GONZALEZ GONZALEZ,JUAN CARLOS",100.0
"GONZALEZ,JUAN CARLOS","HERNANDEZ GONZALEZ,JUAN CARLOS",100.0
"GONZALEZ,JUAN CARLOS","MARTINEZ GONZALEZ,JUAN CARLOS",100.0
"GONZALEZ,JUAN CARLOS","TEJEDA GONZALEZ,JUAN CARLOS",100.0
"GARCIA,RODRIGO SANCHEZ","SANCHEZ GARCIA,RODRIGO",100.0
"RIVERA,MARTHA","CAMARENA RIVERA,MARTHA LOURDES",100.0
"RIVERA,MARTHA","MARTIN RIVERA,MARTHA HORTENCIA",100.0
"DELGADILLO,VICENTE","TORRE DELGADILLO,VICENTE",100.0
"MEDINA,RICARDO","CHIQUINI MEDINA,RICARDO ANTONIO",100.0
"MEDINA,RICARDO","LOPEZ MEDINA,RICARDO",100.0
"MEDINA,RICARDO","SANCHEZ MEDINA,RICARDO",100.0
"MEDINA,RICARDO","SOSA MEDINA,RICARDO DEMETRIO",100.0
"MORENO,FRANCISCO JAVIER","HIDALGO MORENO,FRANCISCO JAVIER",100.0
"BELTRAN CONDE,HIRAM ISSAC","BELTRAN CONDE,HIRAM ISAAC",96.0
"DOUDA,YOURI","DOUDA,YOURI",100.0
"BARCENAS CASTANEDA,MARIANA","BARCENAS CASTANEDA,MARIANA",100.0
"CHICUREL Y UZIEL,ENRIQUE JAIME","CHICUREL Y UZIEL,ENRIQUE JAIME",100.0
"REYES,ANGEL","BETANZOS REYES,ANGEL FRANCISCO",100.0
"RIVERA,RAFAEL","GARDUNO RIVERA,RAFAEL",100.0
"GONZALEZ,PEDRO C","GARNICA GONZALEZ,PEDRO",93.33333333333333
"GONZALEZ,PEDRO C","RAMIREZ GONZALEZ,PEDRO EZEQUIEL",93.33333333333333
"GONZALEZ,PEDRO C","REYNA GONZALEZ,PEDRO CESAR",93.33333333333333
"GONZALEZ,PEDRO C","TORRES GONZALEZ,PEDRO",93.33333333333333
"GONZALEZ,PEDRO C","VILLASENOR GONZALEZ,PEDRO",93.33333333333333
"ALMEIDA,JOSE L","NASCIMENTO COSTA DE ALMEIDA,JOSE H.",92.3076923076923
"REYES LOZANO,LEO HENDRIK","REYES LOZANO,LEO",100.0
"LOBO MORALES,RODRIGO","SOTO MORALES,RODRIGO",90.0
"ROVIRA,NOEL LEON","LEON ROVIRA,NOEL",100.0
"RODRIGUEZ,MIGUEL","AVILA RODRIGUEZ,MIGUEL ANGEL",100.0
"RODRIGUEZ,MIGUEL","CASTILLO RODRIGUEZ,MIGUEL EMMANUEL",100.0
"RODRIGUEZ,MIGUEL","ESPINOSA RODRIGUEZ,MIGUEL ANGEL",100.0
"RODRIGUEZ,MIGUEL","LEON RODRIGUEZ,MIGUEL",100.0
"RODRIGUEZ,MIGUEL","MARTINEZ RODRIGUEZ,MIGUEL ANGEL",100.0
"LEON,ALEJANDRO","GUZMAN DE LEON,ALEJANDRO",100.0
"CHAVEZ,JORGE GUILLERMO DOMINGUEZ","DOMINGUEZ CHAVEZ,JORGE GUILLERMO",100.0
"ROJAS,HUGO MORALES","MORALES ROJAS,HUGO",100.0
"ALEJO,JUAN MANUEL MARTINEZ","MARTINEZ ALEJO,JUAN MANUEL",100.0
"RUIZ,DEA HERRERA","HERRERA RUIZ,DEA",100.0
"GALLAND,BELINDA VALLEJO","VALLEJO GALLAND,BELINDA",100.0
"RODRIGUEZ,CHRISTIAN","GRIMALDO RODRIGUEZ,CHRISTIAN OMAR",100.0
"RODRIGUEZ,CHRISTIAN","RUIZ RODRIGUEZ,CHRISTIAN MIGUEL",100.0
"RUIZ,ALBERTO","CABALLERO RUIZ,ALBERTO",100.0
"MARTINEZ,CARLOS L","AHUACTZIN MARTINEZ,CARLOS ENRIQUE",93.75
"MARTINEZ,CARLOS L","CACERES MARTINEZ,CARLOS JUVENTINO",93.75
"MARTINEZ,CARLOS L","CASTILLO MARTINEZ,CARLOS ROMAN",93.75
"MARTINEZ,CARLOS L","CORTES MARTINEZ,CARLOS INOCENCIO",93.75
"MARTINEZ,CARLOS L","DE LA TORRE MARTINEZ,CARLOS ALBERTO",93.75
"SANCHEZ HERNANDEZ,ARTURO","SANCHEZ HERNANDEZ,RUFO",91.30434782608695
"SANCHEZ,EDGAR","BELLO SANCHEZ,EDGAR AHMED",100.0
"SANCHEZ,EDGAR","ESCALANTE SANCHEZ,EDGAR",100.0
"SANCHEZ,EDGAR","GARCIA SANCHEZ,EDGAR IVAN",100.0
"SANCHEZ,EDGAR","MEJIA SANCHEZ,EDGAR",100.0
"SANCHEZ,EDGAR","PERALTA SANCHEZ,EDGAR",100.0
"RAMOS,FERNANDO","MANZO RAMOS,FERNANDO",100.0
"RAMOS,FERNANDO","RODRIGUEZ RAMOS,FERNANDO",100.0
"ESTRADA GARCIA,IRIS CITLATI ELVIRA","ESTRADA GARCIA,IRIS CITLALI ELVIRA",97.05882352941177
"ESTRADA PARRA,SERGIO","ESTRADA PARRA,SERGIO ANTONIO",100.0
"PEREZ TAPIA,SONIA MAYRA","PEREZ TAPIA,SONIA MAYRA",100.0
"MARTINEZ JARQUIN,SANDRA","MARTINEZ JARQUIN,SANDRA",100.0
"WINKLER,ROBERT","WINKLER,ROBERT",100.0
"DIAZ,ENRIQUE","CHAN Y DIAZ,ENRIQUE JOSUE",100.0
"DIAZ,ENRIQUE","CORTES DIAZ,ENRIQUE",100.0
"ZAPATA RENDON,BEATRIZ","ZAPATA RENDON,BEATRIZ",100.0
"CORTES ESPINOSA,DIANA VERONICA","CORTES ESPINOSA,DIANA VERONICA",100.0
"ABSALON CONSTANTINO,ANGEL EDUARDO","ABSALON CONSTANTINO,ANGEL EDUARDO",100.0
"MARTINEZ CASTANON,GABRIEL ALEJANDRO","MARTINEZ CASTANON,GABRIEL ALEJANDRO",100.0
"RUIZ,FACUNDO","RUIZ X,FACUNDO",92.3076923076923
"VAZQUEZ DURAN,ALMA GUADALUPE","VAZQUEZ DURAN,ALMA GUADALUPE",100.0
"MONTESINOS GOMEZ,ROSA DEL CARMEN","MONTESINOS GOMEZ,ROSA DEL CARMEN",100.0
"RAMOS,CRISTINA","CABRERA RAMOS,CRISTINA",100.0
"SALAZAR,CESAR","MENDOZA SALAZAR,CESAR AUGUSTO",100.0
"LEYVA INZUNZA,ZENAIDA CAROLINA","LEYVA INZUNZA,ZENAIDA CAROLINA",100.0
"SANCHEZ LOPEZ,JOSE ARTURO","SANCHEZ PAZ,JOSE ARTURO",91.66666666666667
"PEREZ,ROBERTO","ARCE PEREZ,ROBERTO",100.0
"PEREZ,ROBERTO","BRITO PEREZ,ROBERTO",100.0
"PEREZ,ROBERTO","CASTREJON PEREZ,ROBERTO CARLOS",100.0
"PEREZ,ROBERTO","CASTRO PEREZ,ROBERTO",100.0
"PEREZ,ROBERTO","RIVERA PEREZ,ROBERTO",100.0
"NUNEZ,EDUARDO","ROCHA NUNEZ,EDUARDO",100.0
"GONZALEZ,GABRIEL","LINARES GONZALEZ,GABRIEL ENRIQUE",100.0
"PARRA SALDIVAR,ROBERTO","PARRA SALDIVAR,ROBERTO",100.0
"PAZ MICHEL,BRENDA ASTRID","PAZ MICHEL,BRENDA ASTRID",100.0
"CASTRO,ARTURO","CASTRO CASTRO,ARTURO",100.0
"CASTRO,ARTURO","MORALES CASTRO,ARTURO",100.0
"PEREZ,VICTOR D","DE LA CRUZ PEREZ,VICTOR",92.3076923076923
"PEREZ,VICTOR D","GARCIA PEREZ,VICTOR IRAHUEN",92.3076923076923
"PEREZ,VICTOR D","GOMEZ PEREZ,VICTOR ALBERTO",92.3076923076923
"PEREZ,VICTOR D","GUTIERREZ PEREZ,VICTOR HUGO",92.3076923076923
"PEREZ,VICTOR D","JIMENEZ PEREZ,VICTOR MANUEL",92.3076923076923
"HERNANDEZ GONZALES,RUTILIA MARISELA","HERNANDEZ GONZALEZ,RUTILIA MARISELA",97.14285714285714
"REYES,LUIS ALBERTO","TORRES REYES,LUIS ALBERTO",100.0
"RODRIGUEZ DE ANDA,EDUARDO","RODRIGUEZ DE ANDA,EDUARDO",100.0
"RAMIREZ GARNICA,MARCO ANTONIO","RAMIREZ GARNICA,MARCO ANTONIO",100.0
"CASTREJON VACIO,FERNANDO","CASTREJON VACIO,FERNANDO",100.0
"RODRIGUEZ,DAVID","BARRIOS RODRIGUEZ,DAVID",100.0
"RODRIGUEZ,DAVID","CHAN RODRIGUEZ,DAVID ISRAEL",100.0
"RODRIGUEZ,DAVID","CRUZ RODRIGUEZ,DAVID SALVADOR",100.0
"RODRIGUEZ,DAVID","FOUST RODRIGUEZ,DAVID",100.0
"RODRIGUEZ,DAVID","HERRERA RODRIGUEZ,DAVID",100.0
"CHAVEZ MIYAUCHI,TOMAS EDUARDO","CHAVEZ MIYAUCHI,TOMAS EDUARDO",100.0
"ANGELES ALVAREZ,PEDRO GUILLERMO","ANGELES ALVAREZ,PEDRO GUILLERMO",100.0
"LUJAN MONTELONGO,JESUS ARMANDO","LUJAN MONTELONGO,JESUS ARMANDO",100.0
"BUJANOS,JOAQUIN BEAS","BEAS BUJANOS,JOAQUIN",100.0
"DE LOURDES RODRIGUEZ FRAGOSO,MARIA","RODRIGUEZ FRAGOSO,MARIA DEL LOURDES",98.55072463768116
"ORDONEZ PALACIOS,JOSE MARIO","ORDONEZ PALACIOS,JOSE MARIO",100.0
"REYES ESPARZA,JORGE ALBERTO","REYES ESPARZA,JORGE ALBERTO",100.0
"VAZQUEZ,EDUARDO","HERNANDEZ VAZQUEZ,EDUARDO",100.0
"VAZQUEZ,EDUARDO","SOLANO VAZQUEZ,EDUARDO",100.0
"ALANIS,MAURICIO MARTINEZ","MARTINEZ ALANIS,MAURICIO",100.0
"AGUILAR VEGA,MANUEL DE JESUS","AGUILAR VEGA,MANUEL DE JESUS",100.0
"CASTRUITA DE LEON,GRISELDA","CASTRUITA DE LEON,GRISELDA",100.0
"PACHECO SOTELO,JOEL OSVALDO","PACHECO SOTELO,JOEL OSBALDO",96.29629629629629
"NEIRA VELAZQUEZ,MARIA GUADALUPE","NEIRA VELAZQUEZ,MARIA GUADALUPE",100.0
"VALDIVIA BARRIENTOS,RICARDO","VALDIVIA BARRIENTOS,RICARDO",100.0
"SANTIAGO GARCIA,JOSE LUIS","SANTIAGO GARCIA,JOSE LUIS",100.0
"LORIA BASTARRACHEA,MARIA ISABEL DE LOS DOLORES","LORIA BASTARRACHEA,MARIA ISABEL",100.0
"LORIA BASTARRACHEA,MARIA ISABEL DE LOS DOLORES","LORIA BASTARRACHEA,MARIA ISABEL DE LOS DOLORES",100.0
"GARCIA CERDA,LUIS ALFONSO","GARCIA CERDA,LUIS ALFONSO",100.0
"PERERA MERCADO,YIBRAN ARGENIS","PERERA MERCADO,YIBRAN ARGENIS",100.0
"PACHECO PACHECO,MARQUIDIA JOSSELINE","PACHECO PACHECO,MARQUIDIA JOSSELINE",100.0
"AGUILAR MENDOZA,GUILLERMO","AGUILAR MENDOZA,GUILLERMO",100.0
"CAMACHO LOPEZ,SANTIAGO","CAMACHO LOPEZ,SANTIAGO",100.0
"MIJAREZ CASTRO,RITO","MIJAREZ CASTRO,RITO",100.0
"RODRIGUEZ RODRIGUEZ,JOAQUIN HECTOR","RODRIGUEZ RODRIGUEZ,JOAQUIN HECTOR",100.0
"GARCIA GONZALEZ,VICTOR GUADALUPE","GARCIA GONZALEZ,VICTOR GUADALUPE",100.0
"DELGADO COELLO,BLANCA ALICIA","DELGADO COELLO,BLANCA ALICIA",100.0
"NEGRETE,MARIA PATRICIA SHIRLEY DEMARE","DEMARE NEGRETE,MARIA PATRICIA SHIRLEY",100.0
"SALGADO,IRENE CARRILLO","CARRILLO SALGADO,IRENE",100.0
"CONTRERAS,JOSE IGNACIO REGLA","REGLA CONTRERAS,JOSE IGNACIO",100.0
"LARA,CESAR D","ACEVES LARA,CESAR ARTURO",90.9090909090909
"LARA,CESAR D","BARBOZA LARA,CESAR ROLANDO",90.9090909090909
"SERNA SALDIVAR,SERGIO ROMAN OTHON","SERNA SALDIVAR,SERGIO ROMAN OTHON",100.0
"SANTOS ZEA,LILIANA","SANTOS ZEA,LILIANA",100.0
"MEDEL,HECTOR F","IBARRA MEDEL,HECTOR JAVIER",92.3076923076923
"GALINDO ESQUIVEL,IGNACIO RENE","GALINDO ESQUIVEL,IGNACIO RENE",100.0
"JUAREZ RUIZ,JUAN MANUEL","JUAREZ RUIZ,JUAN MANUEL",100.0
"HERNANDEZ,ALFONSO","BUENDIA HERNANDEZ,ALFONSO",100.0
"AGUILAR,JOSE ANTONIO","MONTERO AGUILAR,JOSE ANTONIO",100.0
"NAKAMURA LABASTIDA,EDGAR KIYOSHI","NAKAMURA LABASTIDA,EDGAR KIYOSHI",100.0
"MOUSATOV,ALEKSANDR","MOUSATOV,ALEKSANDR",100.0
"LOPEZ,EDUARDO","AGUADO LOPEZ,EDUARDO",100.0
"LOPEZ,EDUARDO","DE CARLOS LOPEZ,EDUARDO",100.0
"LOPEZ,EDUARDO","GUTIERREZ LOPEZ,EDUARDO ELIAS",100.0
"LOPEZ,EDUARDO","LOPEZ LOPEZ,EDUARDO",100.0
"LOPEZ,EDUARDO","SANCHEZ LOPEZ,EDUARDO",100.0
"GORDILLO MOSCOSO,JOSE LUIS","GORDILLO MOSCOSO,JOSE LUIS",100.0
"VILLARREAL GUERRA,BLANCA LORENA","VILLARREAL GUERRA,BLANCA LORENA",100.0
"ESCOBAR BARRIOS,VLADIMIR ALONSO","ESCOBAR BARRIOS,VLADIMIR ALONSO",100.0
"GARCIA,SERGIO","AGUINIGA GARCIA,SERGIO",100.0
"GARCIA,SERGIO","CUEVAS GARCIA,SERGIO",100.0
"GARCIA,SERGIO","FLORES GARCIA,SERGIO",100.0
"GARCIA,SERGIO","GARCIA GARCIA,SERGIO",100.0
"GARCIA,SERGIO","HERRERA GARCIA,SERGIO ANTONIO",100.0
"HERNANDEZ RAMIREZ,CARLOS ALBERTO","PEREZ RAMIREZ,CARLOS ALBERTO",90.0
"CONTRERAS,JESUS","CASTANEDA CONTRERAS,JESUS",100.0
"CONTRERAS,JESUS","GUERRERO CONTRERAS,JESUS",100.0
"CONTRERAS,JESUS","MACHADO CONTRERAS,JESUS RENE",100.0
"VEGA,SERGIO","ZAVALA VEGA,SERGIO",100.0
"ORTIZ,CESAR G","CANSINO ORTIZ,CESAR RICARDO",91.66666666666667
"ORTIZ,CESAR G","FLORES ORTIZ,CESAR MATEO",91.66666666666667
"ORTIZ,CESAR G","GARCIA ORTIZ,CESAR EDUARDO",91.66666666666667
"RODRIGUEZ RODRIGUEZ,MARIO ALEJANDRO","RODRIGUEZ RODRIGUEZ,MARIO ALBERTO",91.17647058823529
"LOPEZ,SALVADOR","GARCIA LOPEZ,SALVADOR",100.0
"LOPEZ,SALVADOR","HERNANDEZ LOPEZ,SALVADOR LEONARDO",100.0
"LOPEZ,SALVADOR","LEETOY LOPEZ,SALVADOR",100.0
"ALVAREZ,ANGEL","ARZOLA ALVAREZ,ANGEL CLAUDIO",100.0
"ZEPEDA PARTIDA,TRINO ARMANDO","ZEPEDA PARTIDA,TRINO ARMANDO",100.0
"ALONSO NUNEZ,GABRIEL","ALONSO NUNEZ,GABRIEL",100.0
"SMOLENTSEVA,ELENA","SMOLENTSEVA,ELENA",100.0
